,merchant,category,amt,city,state,lat,long,city_pop,job,dob,trans_num,merch_lat,merch_long,is_fraud,trans_day,trans_month,trans_year,trans_hour,trans_minute,dob_year,age,distance_km
8524,533,4,191.93,82,2,39.047,-122.9328,11256,114,99,4247,39.351876,-123.042478,0,3,1,2019,7,2,1972,47,35.1934
8525,518,2,88.02,157,11,47.2271,-117.0819,895,29,183,13151,48.084231,-116.542254,0,3,1,2019,7,7,1999,20,103.5243
8526,77,2,67.46,135,12,41.606,-109.23,27971,99,3,13981,40.949597,-109.105701,0,3,1,2019,7,27,1984,35,73.724
8527,557,11,1.7,25,2,40.507,-123.9743,1139,156,74,12501,40.524806,-124.880822,0,3,1,2019,7,28,1951,68,76.6565
8528,324,3,5.26,138,8,33.3305,-105.6933,8874,88,84,7934,33.253862,-106.489061,0,3,1,2019,7,30,2000,19,74.4518
8529,8,11,3.14,27,9,45.671,-121.8686,1288,12,2,9565,45.999905,-121.124629,0,3,1,2019,7,35,1936,83,68.2605
8530,145,0,57.92,143,2,34.0287,-118.4924,92043,26,142,10577,33.297305,-118.091405,0,3,1,2019,7,49,1961,58,89.3945
8531,149,8,116.26,97,6,39.7795,-93.3014,964,157,132,7294,39.35483,-92.620834,0,3,1,2019,7,54,1974,45,75.0529
8532,146,4,114.8,103,11,47.4852,-120.4158,584,94,112,12964,46.707189,-119.868531,0,3,1,2019,7,54,1969,50,95.9178
8533,549,2,90.29,5,6,38.4305,-90.387,35439,84,181,10447,38.145714,-90.283884,0,3,1,2019,7,55,1985,34,32.9208
8534,383,8,1.79,156,6,38.6547,-92.8929,628,123,102,2656,39.484615,-92.611844,0,3,1,2019,7,55,1961,58,95.4186
8535,308,4,162.5,105,6,40.1362,-95.2138,1631,7,110,11181,41.107777,-94.388527,0,3,1,2019,8,6,1953,66,128.5399
8536,73,4,73.2,1,10,40.3207,-110.436,302,130,87,3816,39.923675,-109.956942,0,3,1,2019,8,15,1990,29,60.0678
8537,242,3,22.75,84,12,41.4247,-105.4781,35371,112,11,2490,42.122215,-105.083669,0,3,1,2019,8,48,1988,31,84.1749
8538,518,2,52.23,168,7,40.8731,-96.1528,1517,38,43,8277,41.545358,-96.901965,0,3,1,2019,8,51,1951,68,97.5456
8539,43,2,69.87,103,11,47.4852,-120.4158,584,94,112,9882,46.906025,-119.817471,0,3,1,2019,8,53,1969,50,78.6841
8540,243,2,84.68,155,7,41.1558,-101.136,1789,79,54,215,41.769977,-101.915706,0,3,1,2019,9,2,1982,37,94.2607
8541,678,4,130.79,101,5,44.6255,-116.4493,129,17,79,9821,44.437096,-116.751204,0,3,1,2019,9,6,1965,54,31.8053
8542,231,2,68.15,20,11,46.1966,-118.9017,3684,100,169,7943,46.884079,-119.054925,0,3,1,2019,9,23,1981,38,77.3372
8543,372,11,108.83,148,9,42.825,-124.4409,217,128,6,4526,42.325433,-125.336778,0,3,1,2019,9,29,1928,91,92.0153
8544,32,12,169.13,156,6,38.6547,-92.8929,628,123,102,2977,38.981626,-93.725168,0,3,1,2019,10,10,1961,58,80.7497
8545,608,4,88.23,127,9,45.5303,-122.7033,841711,51,17,8168,46.126733,-123.1721,0,3,1,2019,10,16,1963,56,75.6156
8546,345,4,171.78,108,7,40.201,-98.0684,732,152,70,11685,41.086773,-98.684229,0,3,1,2019,10,31,1956,63,111.3574
8547,602,4,133.94,46,12,43.0172,-111.0292,471,45,10,10642,42.687707,-110.820897,0,3,1,2019,10,38,1967,52,40.3816
8548,523,8,1.85,56,7,40.4542,-98.6538,331,150,107,11555,41.232257,-98.401321,0,3,1,2019,10,53,1950,69,89.0846
8549,157,2,49.36,149,2,41.9404,-124.1587,1930,161,67,7301,42.271599,-123.589526,0,3,1,2019,11,5,1983,36,59.674
8550,363,3,91.69,62,2,33.6773,-118.0051,190249,154,93,11549,33.394153,-118.037623,0,3,1,2019,11,6,1976,43,31.6285
8551,92,2,43.73,141,2,33.0067,-117.069,1241364,110,0,1999,32.291042,-117.070753,0,3,1,2019,11,12,1960,59,79.5777
8552,488,2,59.35,101,5,44.6255,-116.4493,129,17,79,10426,43.850168,-115.795484,0,3,1,2019,11,32,1965,54,100.725
8553,271,8,2.18,137,7,40.4591,-98.5551,463,105,182,1146,39.796002,-97.895247,0,3,1,2019,11,32,1948,71,92.6488
8554,359,4,93.93,132,8,36.6659,-105.4694,606,140,33,5898,35.789809,-104.618468,0,3,1,2019,11,40,1988,31,123.7558
8555,444,2,80.88,110,2,34.3795,-118.523,34882,69,143,879,34.879908,-118.259949,0,3,1,2019,11,56,1971,48,60.625
8556,15,6,26.87,55,8,32.9396,-105.8189,899,102,175,7138,32.464559,-105.22861,0,3,1,2019,12,0,1967,52,76.4254
8557,215,1,99.21,80,2,33.615,-117.7114,45303,129,127,2082,32.944608,-117.669189,0,3,1,2019,12,1,1969,50,74.6474
8558,643,7,151.85,91,9,43.921,-122.7806,1420,143,58,8853,43.580525,-121.818728,0,3,1,2019,12,3,1965,54,86.0362
8559,603,6,147.47,139,2,38.5662,-121.3286,757530,91,171,6163,38.246333,-121.033639,0,3,1,2019,12,12,1979,40,43.8818
8560,253,5,3.13,55,8,32.9396,-105.8189,899,102,175,11495,33.436645,-105.565402,0,3,1,2019,12,15,1967,52,60.0925
8561,382,10,179.91,58,7,41.6414,-96.5232,1745,49,152,4342,41.990961,-96.008308,0,3,1,2019,12,16,1973,46,57.7196
8562,460,1,68.51,8,9,45.8289,-118.4971,1302,38,100,14239,45.314996,-117.877284,0,3,1,2019,12,17,1976,43,74.7857
8563,204,5,8.12,155,7,41.1558,-101.136,1789,79,54,12468,40.677049,-100.917188,0,3,1,2019,12,20,1982,37,56.3202
8564,477,10,121.86,139,2,38.5662,-121.3286,757530,91,171,9602,38.637975,-120.800937,0,3,1,2019,12,21,1979,40,46.5425
8565,375,13,9.72,28,6,38.7897,-93.8702,2368,47,92,7671,39.022731,-93.185436,0,3,1,2019,12,29,1989,30,64.6699
8566,185,5,23.79,95,12,42.73,-104.7024,241,46,86,7636,42.975589,-105.089554,0,3,1,2019,12,31,1980,39,41.7343
8567,540,5,50.44,155,7,41.1558,-101.136,1789,79,54,1896,40.417261,-101.666385,0,3,1,2019,12,34,1982,37,93.4764
8568,546,7,48.24,132,8,36.6659,-105.4694,606,140,33,3567,36.527277,-104.814996,0,3,1,2019,12,34,1988,31,60.4199
8569,213,6,69.44,20,11,46.1966,-118.9017,3684,100,169,13874,46.342136,-119.421293,0,3,1,2019,12,39,1981,38,43.0928
8570,374,0,62.01,173,6,38.8874,-91.7689,710,68,158,10863,38.86098,-90.918079,0,3,1,2019,12,40,1970,49,73.7123
8571,180,5,4.22,13,2,39.8127,-120.6405,1725,19,154,6015,39.317031,-120.2729,0,3,1,2019,12,42,1967,52,63.4876
8572,380,5,4.04,110,2,34.3795,-118.523,34882,69,143,4764,33.696323,-118.268456,0,3,1,2019,12,46,1971,48,79.5041
8573,347,11,8.89,96,6,36.7154,-89.6287,1019,4,147,911,37.011426,-89.942529,0,3,1,2019,12,48,1979,40,43.1623
8574,465,10,87.62,104,8,34.9889,-106.0609,7268,153,20,9900,35.923874,-106.437498,0,3,1,2019,12,48,1988,31,109.4168
8575,465,10,1.96,133,6,37.3272,-91.0243,241,81,159,9410,36.625588,-91.298541,0,3,1,2019,12,50,1974,45,81.7307
8576,420,6,221.64,118,4,20.0271,-155.3697,1490,135,65,4861,20.508301,-154.69076,0,3,1,2019,12,51,1991,28,88.7609
8577,320,0,5.14,103,11,47.4852,-120.4158,584,94,112,6918,46.876417,-120.335742,0,3,1,2019,12,53,1969,50,67.9634
8578,402,6,65.23,59,7,41.6964,-96.9858,1063,125,9,5935,41.796106,-97.490248,0,3,1,2019,12,54,1928,91,43.2939
8579,495,7,28.57,27,9,45.671,-121.8686,1288,12,2,11027,45.576768,-121.826665,0,3,1,2019,13,4,1936,83,10.9739
8580,91,6,39.95,21,11,48.4786,-122.3345,14871,119,50,12836,47.90953,-123.034861,0,3,1,2019,13,14,1974,45,81.847
8581,420,6,69.68,173,6,38.8874,-91.7689,710,68,158,8772,39.348822,-90.879083,0,3,1,2019,13,15,1970,49,92.3319
8582,361,1,89.98,41,8,35.9866,-106.0654,18408,71,97,3238,36.232257,-105.896423,0,3,1,2019,13,17,1972,47,31.2503
8583,116,0,31.29,149,2,41.9404,-124.1587,1930,161,67,8125,42.774812,-124.69571,0,3,1,2019,13,18,1983,36,102.7398
8584,289,0,26.95,104,8,34.9889,-106.0609,7268,153,20,10829,35.432303,-105.638116,0,3,1,2019,13,28,1988,31,62.4998
8585,19,1,130.22,14,6,38.5319,-93.9221,467,5,153,7792,37.830131,-93.977754,0,3,1,2019,13,30,1950,69,78.1846
8586,102,5,76.86,8,9,45.8289,-118.4971,1302,38,100,9635,44.832129,-117.609807,0,3,1,2019,13,33,1976,43,130.748
8587,604,11,1.07,53,2,33.9143,-118.3493,93193,43,104,653,33.085326,-118.421187,0,3,1,2019,13,34,1995,24,92.4184
8588,469,7,4.22,118,4,20.0271,-155.3697,1490,135,65,11862,19.415641,-156.099361,0,3,1,2019,13,40,1991,28,102.2543
8589,627,12,4.24,1,10,40.3207,-110.436,302,130,87,1303,40.58118,-110.183785,0,3,1,2019,13,48,1990,29,35.9772
8590,685,1,44.22,116,11,48.8878,-118.2105,149,139,119,12875,49.620745,-117.6169,0,3,1,2019,13,52,1978,41,92.1853
8591,163,10,16.14,116,11,48.8878,-118.2105,149,139,119,4139,47.976027,-118.458664,0,3,1,2019,13,52,1978,41,103.0244
8592,593,11,6.87,45,12,43.0048,-108.8964,1645,78,88,10976,43.477317,-109.467136,0,3,1,2019,13,56,1986,33,69.985
8593,646,13,7.15,91,9,43.921,-122.7806,1420,143,58,13901,43.478067,-122.65847,0,3,1,2019,14,2,1965,54,50.221
8594,504,11,767.07,107,2,38.4549,-122.2564,94014,6,120,7211,38.399457,-123.007562,0,3,1,2019,14,7,1985,34,65.7233
8595,207,5,7.67,1,10,40.3207,-110.436,302,130,87,1415,41.15356,-110.078016,0,3,1,2019,14,12,1990,29,97.3973
8596,593,11,1.73,104,8,34.9889,-106.0609,7268,153,20,3215,35.039447,-106.159369,0,3,1,2019,14,23,1988,31,10.5834
8597,418,1,30.13,86,8,36.1486,-105.6648,247,8,136,10113,36.913853,-105.665152,0,3,1,2019,14,23,1961,58,85.0923
8598,13,11,1.46,58,7,41.6414,-96.5232,1745,49,152,9412,42.069343,-96.337617,0,3,1,2019,14,37,1973,46,50.0058
8599,346,11,3.24,76,8,35.0203,-106.5503,310,140,177,386,35.083415,-106.017465,0,3,1,2019,14,39,1978,41,49.0078
8600,438,12,6.46,116,11,48.8878,-118.2105,149,139,119,11769,48.874692,-118.461092,0,3,1,2019,14,44,1978,41,18.3822
8601,398,7,17.28,110,2,34.3795,-118.523,34882,69,143,2620,33.998222,-118.151407,0,3,1,2019,14,45,1971,48,54.4575
8602,672,6,30.52,20,11,46.1966,-118.9017,3684,100,169,4577,47.15607,-119.329031,0,3,1,2019,14,54,1981,38,111.5579
8603,641,9,6.8,111,7,41.4972,-98.7858,509,104,78,8075,40.80996,-99.280008,0,3,1,2019,14,59,1980,39,86.9002
8604,61,7,49.44,120,1,33.5494,-111.9565,17047,13,166,10600,32.864487,-111.364427,0,3,1,2019,15,6,1935,84,93.9914
8605,207,5,3.07,68,12,41.0539,-106.0763,100,120,80,14030,40.848693,-105.405873,0,3,1,2019,15,9,1974,45,60.7515
8606,621,13,2.2,0,8,35.0561,-106.5506,641349,18,133,12387,35.346129,-105.825105,0,3,1,2019,15,14,1967,52,73.385
8607,106,0,13.1,91,9,43.921,-122.7806,1420,143,58,10131,43.416749,-122.669684,0,3,1,2019,15,26,1965,54,56.7754
8608,476,0,80.17,2,12,44.6873,-104.4414,110,2,81,6470,44.528529,-104.028624,0,3,1,2019,15,32,1973,46,37.1407
8609,267,12,14.02,84,12,41.4247,-105.4781,35371,112,11,516,41.238579,-106.24162,0,3,1,2019,15,39,1988,31,67.0259
8610,372,11,6.79,139,2,38.5662,-121.3286,757530,91,171,532,38.256262,-121.242734,0,3,1,2019,15,41,1979,40,35.2662
8611,274,5,2.15,13,2,39.8127,-120.6405,1725,19,154,5945,40.123164,-120.299893,0,3,1,2019,15,41,1967,52,45.1033
8612,536,11,4.93,58,7,41.6414,-96.5232,1745,49,152,9564,41.639432,-96.607675,0,3,1,2019,15,42,1973,46,7.0232
8613,17,12,2.77,65,6,39.1412,-94.3515,123373,57,160,524,39.335365,-94.787078,0,3,1,2019,15,42,1992,27,43.2825
8614,226,5,12.95,103,11,47.4852,-120.4158,584,94,112,657,47.706882,-120.172543,0,3,1,2019,15,43,1969,50,30.6649
8615,104,1,64.56,54,2,36.4992,-120.0936,123,41,35,10083,36.058157,-119.748728,0,3,1,2019,15,43,1973,46,57.9721
8616,54,10,16.82,48,9,43.7857,-124.1437,260,55,4,3187,42.890786,-123.6364,0,3,1,2019,15,55,1956,63,107.6351
8617,323,0,7.08,112,2,33.9056,-118.0818,105549,61,126,11766,33.230261,-117.798824,0,3,1,2019,16,5,1973,46,79.5394
8618,264,7,32.8,165,2,40.0235,-120.7986,128,44,117,12193,39.612499,-120.386165,0,3,1,2019,16,9,1966,53,57.7007
8619,382,10,15.55,128,9,44.2415,-121.0113,2016,89,145,246,43.453846,-121.323766,0,3,1,2019,16,10,1953,66,91.0968
8620,677,9,2.43,172,6,36.7651,-94.0492,760,118,185,6054,36.986662,-94.355064,0,3,1,2019,16,17,1985,34,36.7034
8621,364,6,83.93,104,8,34.9889,-106.0609,7268,153,20,8110,35.914387,-106.406328,0,3,1,2019,16,17,1988,31,107.5607
8622,461,6,75.09,2,12,44.6873,-104.4414,110,2,81,13861,44.72286,-103.702517,0,3,1,2019,16,25,1973,46,58.5277
8623,166,5,3.89,10,2,34.1248,-117.9031,59705,25,130,3216,34.707598,-117.971247,0,3,1,2019,16,29,1983,36,65.105
8624,45,7,48.19,43,2,38.5234,-120.6763,832,75,106,5772,38.565565,-121.207001,0,3,1,2019,16,39,1987,32,46.3916
8625,558,6,111.71,28,6,38.7897,-93.8702,2368,47,92,5378,37.891999,-93.887519,0,3,1,2019,16,40,1989,30,99.8312
8626,98,1,130.72,124,1,33.5623,-112.0559,1312922,34,137,6801,34.08559,-111.774108,0,3,1,2019,16,43,1981,38,63.7443
8627,97,6,28.13,55,8,32.9396,-105.8189,899,102,175,2707,33.863955,-105.652779,0,3,1,2019,17,0,1967,52,103.9339
8628,91,6,11.06,161,6,39.7417,-93.6289,271,84,96,5312,40.004795,-93.726656,0,3,1,2019,17,3,1972,47,30.421
8629,628,5,48.54,152,9,44.8021,-122.7624,9587,50,134,9830,43.995047,-122.844915,0,3,1,2019,17,4,1968,51,89.9793
8630,409,12,23.81,124,1,33.5623,-112.0559,1312922,34,137,2001,33.284846,-112.827296,0,3,1,2019,17,4,1981,38,77.9544
8631,104,1,8.43,45,12,43.0048,-108.8964,1645,78,88,12274,42.871477,-109.160268,0,3,1,2019,17,5,1986,33,26.0992
8632,520,10,2.61,159,2,38.2427,-122.9145,337,107,26,3134,37.278208,-123.737246,0,3,1,2019,17,16,1954,65,129.3543
8633,504,11,14.61,136,6,38.2911,-92.7059,1847,146,151,3637,39.259544,-92.357509,0,3,1,2019,17,33,1988,31,111.8407
8634,577,10,61.06,70,2,37.7773,-119.0825,633,70,46,3153,36.847065,-118.464813,0,3,1,2019,17,34,1927,92,116.9754
8635,406,5,32.97,47,7,41.366,-98.0054,1749,142,37,502,41.988948,-97.195922,0,3,1,2019,17,37,1973,46,96.5278
8636,11,10,13.11,70,2,37.7773,-119.0825,633,70,46,8907,37.838361,-120.060118,0,3,1,2019,17,38,1927,92,86.1532
8637,34,1,1.55,116,11,48.8878,-118.2105,149,139,119,1215,49.038418,-118.477395,0,3,1,2019,17,39,1978,41,25.6932
8638,252,12,6.01,11,6,38.577,-90.5255,92608,53,150,8051,38.893948,-89.649173,0,3,1,2019,17,47,2001,18,83.7823
8639,34,1,87.12,135,12,41.606,-109.23,27971,99,3,4111,42.258027,-108.791221,0,3,1,2019,17,48,1984,35,81.0799
8640,188,6,91.47,8,9,45.8289,-118.4971,1302,38,100,6666,46.768697,-119.293726,0,3,1,2019,17,56,1976,43,121.1011
8641,471,6,68.95,173,6,38.8874,-91.7689,710,68,158,5243,39.49029,-91.627841,0,3,1,2019,17,58,1970,49,68.1317
8642,89,6,89.46,43,2,38.5234,-120.6763,832,75,106,8998,38.001725,-121.617641,0,3,1,2019,18,7,1987,32,100.595
8643,3,0,15.25,110,2,34.3795,-118.523,34882,69,143,1001,34.154516,-117.61904,0,3,1,2019,18,15,1971,48,86.7535
8644,553,7,39.58,174,10,40.8874,-111.9027,13983,79,72,1236,40.032658,-111.012599,0,3,1,2019,18,16,1979,40,121.259
8645,34,1,38.45,166,0,64.7556,-165.6723,145,1,47,12474,64.290924,-165.481809,0,3,1,2019,18,17,1939,80,52.4667
8646,274,5,2.05,47,7,41.366,-98.0054,1749,142,37,6276,41.367531,-98.986953,0,3,1,2019,18,33,1973,46,81.9115
8647,296,10,165.48,46,12,43.0172,-111.0292,471,45,10,9673,42.286762,-110.245051,0,3,1,2019,18,34,1967,52,103.4852
8648,155,6,22.52,16,6,40.1959,-92.4333,805,115,155,6184,39.636295,-93.077226,0,3,1,2019,18,35,1970,49,82.9927
8649,431,9,2.49,155,7,41.1558,-101.136,1789,79,54,6912,41.196425,-101.21898,0,3,1,2019,18,40,1982,37,8.2849
8650,187,6,125.87,101,5,44.6255,-116.4493,129,17,79,4832,43.718031,-117.141015,0,3,1,2019,18,44,1965,54,115.001
8651,49,1,75.88,26,7,42.277,-97.1926,566,96,146,7516,42.658414,-97.049135,0,3,1,2019,18,56,1975,44,44.0135
8652,112,7,21.57,57,4,20.0827,-155.488,4878,111,15,4702,20.110856,-156.101424,0,3,1,2019,18,56,1966,53,64.133
8653,658,7,59.38,0,8,35.1506,-106.569,641349,24,55,1965,34.47335,-106.675963,0,3,1,2019,18,58,1976,43,75.9372
8654,293,8,95.19,95,12,42.73,-104.7024,241,46,86,8416,41.93757,-105.578766,0,3,1,2019,19,0,1980,39,113.8114
8655,45,7,22.37,109,9,45.3099,-122.9685,28278,127,91,13001,45.050222,-123.170518,0,3,1,2019,19,4,1977,42,32.9313
8656,95,6,71.32,43,2,38.5234,-120.6763,832,75,106,9094,39.038117,-120.582055,0,3,1,2019,19,5,1987,32,57.814
8657,404,9,475.38,118,4,20.0271,-155.3697,1490,135,65,6836,19.480925,-156.250367,0,3,1,2019,19,5,1991,28,110.3733
8658,344,5,6.94,80,2,33.615,-117.7114,45303,129,127,5887,32.848301,-117.938081,0,3,1,2019,19,7,1969,50,87.8213
8659,490,6,44.11,113,2,37.7878,-122.1884,381459,11,12,5097,38.685906,-121.295995,0,3,1,2019,19,11,1974,45,126.6788
8660,424,7,24.14,119,2,34.5715,-118.0231,171170,21,19,13865,34.053336,-117.965484,0,3,1,2019,19,13,1963,56,57.8597
8661,495,7,28.83,151,7,40.6267,-96.7456,142,23,135,13201,40.417261,-97.612345,0,3,1,2019,19,16,1967,52,76.8741
8662,435,6,82.79,54,2,36.4992,-120.0936,123,41,35,1009,37.25162,-119.745114,0,3,1,2019,19,18,1973,46,89.2227
8663,433,10,174.19,21,11,48.4786,-122.3345,14871,119,50,13324,48.222912,-122.790267,0,3,1,2019,19,27,1974,45,44.0754
8664,61,7,62.15,9,3,39.6662,-104.835,389246,133,62,11336,38.688858,-104.814197,0,3,1,2019,19,30,1969,50,108.6903
8665,195,0,132.77,85,3,39.5994,-105.0044,320420,160,184,8489,39.980254,-105.441202,0,3,1,2019,19,32,1975,44,56.4473
8666,599,1,3.71,27,9,45.671,-121.8686,1288,12,2,11251,45.436725,-122.528182,0,3,1,2019,19,33,1936,83,57.5858
8667,141,12,7.04,172,6,36.7651,-94.0492,760,118,185,9973,37.507677,-94.673687,0,3,1,2019,19,33,1985,34,99.4095
8668,457,6,168.34,108,7,40.201,-98.0684,732,152,70,11476,40.220979,-97.632462,0,3,1,2019,19,36,1956,63,37.0849
8669,248,5,27.99,30,6,39.3465,-90.9362,1146,59,36,8060,39.990231,-91.66696,0,3,1,2019,19,37,1929,90,95.0563
8670,406,5,40.11,48,9,43.7857,-124.1437,260,55,4,9913,43.542304,-123.35855,0,3,1,2019,19,38,1956,63,68.7106
8671,129,1,3.51,58,7,41.6414,-96.5232,1745,49,152,2521,41.335892,-95.972438,0,3,1,2019,19,39,1973,46,57.0839
8672,440,10,11.35,33,11,48.34,-122.3456,85,124,5,10622,48.472905,-123.172538,0,3,1,2019,19,58,1984,35,62.8043
8673,91,6,23.86,25,2,40.507,-123.9743,1139,156,74,1924,39.86426,-123.116055,0,3,1,2019,20,3,1951,68,102.0931
8674,372,11,6.64,116,11,48.8878,-118.2105,149,139,119,5188,49.481132,-117.817737,0,3,1,2019,20,20,1978,41,71.886
8675,421,11,6.6,135,12,41.606,-109.23,27971,99,3,2173,42.567006,-110.091241,0,3,1,2019,20,24,1984,35,128.3334
8676,683,7,56.06,0,8,35.1506,-106.569,641349,24,55,5157,35.520617,-105.651444,0,3,1,2019,20,26,1976,43,92.8454
8677,391,7,35.7,25,2,40.507,-123.9743,1139,156,74,2446,40.38008,-123.042888,0,3,1,2019,20,33,1951,68,80.0733
8678,512,6,71.28,2,12,44.6873,-104.4414,110,2,81,12384,44.586464,-104.529921,0,3,1,2019,20,35,1973,46,13.2203
8679,240,5,45.99,38,2,37.6787,-122.478,107941,14,22,3273,37.315371,-122.421141,0,3,1,2019,20,39,1991,28,40.7105
8680,660,7,12.32,25,2,40.507,-123.9743,1139,156,74,2987,40.883867,-123.013045,0,3,1,2019,20,40,1951,68,91.2328
8681,671,7,14.22,14,6,38.5319,-93.9221,467,5,153,3359,39.145307,-94.342123,0,3,1,2019,20,48,1950,69,77.3025
8682,405,8,12.65,102,10,38.5677,-109.5271,9772,90,140,3810,38.448383,-108.895951,0,3,1,2019,20,50,1989,30,56.4975
8683,5,5,45.52,82,2,39.047,-122.9328,11256,114,99,13932,38.398191,-122.989653,0,3,1,2019,20,51,1972,47,72.3127
8684,213,6,22.79,94,7,40.9207,-96.168,206,73,21,3687,40.962399,-95.288209,0,3,1,2019,20,55,1967,52,74.0424
8685,603,6,23.39,144,9,44.9897,-122.6187,1252,56,29,10228,44.681144,-122.764317,0,3,1,2019,21,19,1937,82,36.1802
8686,138,5,35.49,159,2,38.2427,-122.9145,337,107,26,13515,39.060633,-122.324209,0,3,1,2019,21,27,1954,65,104.4
8687,140,8,5.13,37,8,35.7206,-108.0271,5662,74,40,950,35.870189,-108.683917,0,3,1,2019,21,27,1989,30,61.53
8688,546,7,42.13,7,11,46.7531,-121.9898,759,159,73,13122,45.818447,-121.927533,0,3,1,2019,21,33,1956,63,104.0387
8689,591,10,16.79,94,7,40.9207,-96.168,206,73,21,12777,40.449648,-96.226761,0,3,1,2019,21,41,1967,52,52.6124
8690,506,6,33.39,126,2,38.046,-122.1866,198,9,180,9744,38.404824,-122.0504,0,3,1,2019,21,47,1959,60,41.6355
8691,663,6,34.81,82,2,39.047,-122.9328,11256,114,99,10427,38.952357,-122.163084,0,3,1,2019,21,52,1972,47,67.3422
8692,148,6,76.19,43,2,38.5234,-120.6763,832,75,106,4384,38.139068,-120.935981,0,3,1,2019,21,53,1987,32,48.3673
8693,402,6,29.89,83,8,35.4311,-105.9409,923,121,124,9674,35.047407,-106.355443,0,3,1,2019,22,5,1964,55,56.9003
8694,123,5,6.5,44,2,40.7268,-124.2174,276,132,31,4746,39.975817,-125.185621,0,3,1,2019,22,13,1929,90,117.0666
8695,19,1,4.27,109,9,45.3099,-122.9685,28278,127,91,10392,44.735876,-122.972868,0,3,1,2019,22,19,1977,42,63.8295
8696,356,1,43.95,23,7,40.2967,-98.737,493,141,69,8203,40.822091,-99.26686,0,3,1,2019,22,27,1940,79,73.5972
8697,520,10,39.56,3,10,40.3928,-111.7941,42384,65,170,9353,39.908199,-110.960438,0,3,1,2019,22,27,1992,27,89.0162
8698,453,10,8.87,50,2,41.5403,-122.9366,308,15,116,12932,42.049686,-122.097644,0,3,1,2019,22,31,1958,61,89.6948
8699,45,7,78.03,52,10,37.7175,-112.4777,258,67,138,3055,37.20005,-112.275205,0,3,1,2019,22,34,1961,58,60.2499
8700,619,0,57.8,15,7,41.1832,-96.9882,614,10,115,13635,41.938997,-96.543802,0,3,1,2019,22,37,1967,52,91.8145
8701,353,13,4.08,154,1,33.2887,-111.0985,2872,109,165,1804,34.011444,-111.524041,0,3,1,2019,22,39,1987,32,89.499
8702,603,6,74.14,112,2,33.9056,-118.0818,105549,61,126,13308,33.644455,-118.579515,0,3,1,2019,22,45,1973,46,54.4009
8703,504,11,1.61,158,10,38.9999,-109.615,46,141,128,4744,39.800479,-110.266205,0,3,1,2019,22,59,1987,32,105.1442
8704,471,6,11.86,107,2,38.4549,-122.2564,94014,6,120,9408,39.056509,-121.997757,0,3,1,2019,23,0,1985,34,70.5552
8705,371,10,157.78,133,6,37.3272,-91.0243,241,81,159,2095,38.170106,-91.623716,0,3,1,2019,23,3,1974,45,107.5271
8706,485,1,8.46,118,4,20.0271,-155.3697,1490,135,65,13260,20.823214,-155.472268,0,3,1,2019,23,4,1991,28,89.1667
8707,412,1,160.38,20,11,46.1966,-118.9017,3684,100,169,4408,46.574408,-118.719065,0,3,1,2019,23,17,1981,38,44.2844
8708,611,5,2.46,111,7,41.4972,-98.7858,509,104,78,9216,41.84375,-98.053902,0,3,1,2019,23,20,1980,39,71.9757
8709,606,7,52.22,25,2,40.507,-123.9743,1139,156,74,6548,40.916052,-123.030604,0,3,1,2019,23,25,1951,68,91.6263
8710,160,5,43.6,141,2,33.0067,-117.069,1241364,110,0,178,32.631954,-117.970064,0,3,1,2019,23,25,1960,59,93.9474
8711,244,9,4.81,1,10,40.3207,-110.436,302,130,87,1268,40.431302,-110.181685,0,3,1,2019,23,34,1990,29,24.8061
8712,392,11,48.57,65,6,39.1412,-94.3515,123373,57,160,581,39.201037,-95.132877,0,3,1,2019,23,37,1992,27,67.6864
8713,111,6,112.51,72,6,38.9621,-94.5959,545147,36,101,2902,38.43133,-95.318947,0,3,1,2019,23,39,1987,32,86.1426
8714,620,5,68.52,33,11,48.34,-122.3456,85,124,5,11241,49.105445,-122.774988,0,3,1,2019,23,42,1984,35,90.7545
8715,312,10,15.47,53,2,33.9143,-118.3493,93193,43,104,10482,33.03804,-117.518311,0,3,1,2019,23,44,1995,24,124.2327
8716,369,7,126.83,107,2,38.4549,-122.2564,94014,6,120,2663,37.601308,-122.811562,0,3,1,2019,23,51,1985,34,106.6455
8717,311,11,8.64,46,12,43.0172,-111.0292,471,45,10,13362,43.23123,-110.805255,0,4,1,2019,0,2,1967,52,29.9453
8718,93,9,120.71,105,6,40.1362,-95.2138,1631,7,110,14212,40.854026,-94.714772,0,4,1,2019,0,8,1953,66,90.286
8719,511,3,24.76,100,5,43.6498,-116.4306,84106,80,53,11497,44.199891,-117.006963,0,4,1,2019,0,8,1971,48,76.6297
8720,79,8,381.17,21,11,48.4786,-122.3345,14871,119,50,10527,47.833251,-121.685659,0,4,1,2019,0,10,1974,45,86.405
8721,488,2,60.81,76,8,35.0203,-106.5503,310,140,177,10090,34.451317,-105.579355,0,4,1,2019,0,17,1978,41,108.9702
8722,531,12,120.38,43,2,38.5234,-120.6763,832,75,106,7778,38.136976,-121.063441,0,4,1,2019,0,36,1987,32,54.65
8723,25,4,130.81,25,2,40.507,-123.9743,1139,156,74,4072,40.277497,-124.363758,0,4,1,2019,0,42,1951,68,41.7026
8724,32,12,7.71,91,9,43.921,-122.7806,1420,143,58,6559,43.646086,-123.206104,0,4,1,2019,0,42,1965,54,45.8396
